Car No	Destination of block	Inbound Train No	ArrivalDay No	arriving time at receivingarea	Receiving track No	Starting time of humping job	    Ending time of humping job	Departure Day No	Pull back engine No	Starting time of pull back job	Ending time of pull back job	Departure time at departure area	    outbound Train No	Departure track No
59	AC	i392	15	Day15,16:37	R8	Day15,21:39	Day15,22:25	16	2	Day16,3:12	Day16,3:22	Day16,4:17	o1432	D4
67	AC	i392	15	Day15,16:37	R8	Day15,21:39	Day15,22:25	16	2	Day16,3:12	Day16,3:22	Day16,4:17	o1432	D4
81	AC	i392	15	Day15,16:37	R8	Day15,21:39	Day15,22:25	16	2	Day16,3:12	Day16,3:22	Day16,4:17	o1432	D4
96	AC	i392	15	Day15,16:37	R8	Day15,21:39	Day15,22:25	16	2	Day16,3:12	Day16,3:22	Day16,4:17	o1432	D4
17	AC	i393	15	Day15,16:53	R9	Day15,22:35	Day15,23:20	16	2	Day16,3:12	Day16,3:22	Day16,4:17	o1432	D4
30	AC	i393	15	Day15,16:53	R9	Day15,22:35	Day15,23:20	16	2	Day16,3:12	Day16,3:22	Day16,4:17	o1432	D4
48	AC	i393	15	Day15,16:53	R9	Day15,22:35	Day15,23:20	16	2	Day16,3:12	Day16,3:22	Day16,4:17	o1432	D4
74	AC	i393	15	Day15,16:53	R9	Day15,22:35	Day15,23:20	16	2	Day16,3:12	Day16,3:22	Day16,4:17	o1432	D4
27	AC	i397	15	Day15,17:17	R10	Day15,23:30	Day16,0:11	16	2	Day16,3:12	Day16,3:22	Day16,4:17	o1432	D4
62	AC	i397	15	Day15,17:17	R10	Day15,23:30	Day16,0:11	16	2	Day16,3:12	Day16,3:22	Day16,4:17	o1432	D4
9	AC	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	2	Day16,3:12	Day16,3:22	Day16,4:17	o1432	D4
46	AC	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	2	Day16,3:12	Day16,3:22	Day16,4:17	o1432	D4
75	AC	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	2	Day16,3:12	Day16,3:22	Day16,4:17	o1432	D4
13	AC	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	2	Day16,3:12	Day16,3:22	Day16,4:17	o1432	D4
22	AC	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	2	Day16,3:12	Day16,3:22	Day16,4:17	o1432	D4
55	AC	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	2	Day16,3:12	Day16,3:22	Day16,4:17	o1432	D4
14	AC	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	2	Day16,3:12	Day16,3:22	Day16,4:17	o1432	D4
31	AC	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	2	Day16,3:12	Day16,3:22	Day16,4:17	o1432	D4
77	AC	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	2	Day16,3:12	Day16,3:22	Day16,4:17	o1432	D4
2	AC	i385	15	Day15,12:31	R2	Day16,2:40	Day16,3:12	16	2	Day16,3:12	Day16,3:22	Day16,4:17	o1432	D4
12	BE	i382	15	Day15,9:18	R5	Day15,12:9	Day15,12:27	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
62	BE	i386	15	Day15,12:53	R3	Day15,16:53	Day15,17:29	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
77	BE	i386	15	Day15,12:53	R3	Day15,16:53	Day15,17:29	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
18	BE	i391	15	Day15,16:19	R5	Day15,17:39	Day15,18:29	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
27	BE	i391	15	Day15,16:19	R5	Day15,17:39	Day15,18:29	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
70	BE	i395	15	Day15,17:5	R6	Day15,18:39	Day15,19:38	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
97	BE	i395	15	Day15,17:5	R6	Day15,18:39	Day15,19:38	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
102	BE	i395	15	Day15,17:5	R6	Day15,18:39	Day15,19:38	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
90	BE	i403	15	Day15,18:46	R5	Day15,19:48	Day15,20:34	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
92	BE	i403	15	Day15,18:46	R5	Day15,19:48	Day15,20:34	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
17	BE	i404	15	Day15,18:52	R6	Day15,20:44	Day15,21:29	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
65	BE	i404	15	Day15,18:52	R6	Day15,20:44	Day15,21:29	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
24	BE	i392	15	Day15,16:37	R8	Day15,21:39	Day15,22:25	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
27	BE	i392	15	Day15,16:37	R8	Day15,21:39	Day15,22:25	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
28	BE	i393	15	Day15,16:53	R9	Day15,22:35	Day15,23:20	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
57	BE	i393	15	Day15,16:53	R9	Day15,22:35	Day15,23:20	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
89	BE	i393	15	Day15,16:53	R9	Day15,22:35	Day15,23:20	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
50	BE	i397	15	Day15,17:17	R10	Day15,23:30	Day16,0:11	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
63	BE	i397	15	Day15,17:17	R10	Day15,23:30	Day16,0:11	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
11	BE	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
32	BE	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
45	BE	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
62	BE	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
11	BE	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
14	BE	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
4	BE	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
26	BE	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
27	BE	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
72	BE	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
44	BE	i385	15	Day15,12:31	R2	Day16,2:40	Day16,3:12	16	1	Day16,3:22	Day16,3:32	Day16,4:27	o1433	D5
71	AR	i404	15	Day15,18:52	R6	Day15,20:44	Day15,21:29	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
25	AR	i392	15	Day15,16:37	R8	Day15,21:39	Day15,22:25	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
30	AR	i392	15	Day15,16:37	R8	Day15,21:39	Day15,22:25	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
31	AR	i392	15	Day15,16:37	R8	Day15,21:39	Day15,22:25	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
76	AR	i392	15	Day15,16:37	R8	Day15,21:39	Day15,22:25	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
80	AR	i392	15	Day15,16:37	R8	Day15,21:39	Day15,22:25	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
85	AR	i392	15	Day15,16:37	R8	Day15,21:39	Day15,22:25	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
11	AR	i393	15	Day15,16:53	R9	Day15,22:35	Day15,23:20	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
51	AR	i393	15	Day15,16:53	R9	Day15,22:35	Day15,23:20	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
81	AR	i393	15	Day15,16:53	R9	Day15,22:35	Day15,23:20	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
40	AR	i397	15	Day15,17:17	R10	Day15,23:30	Day16,0:11	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
60	AR	i397	15	Day15,17:17	R10	Day15,23:30	Day16,0:11	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
70	AR	i397	15	Day15,17:17	R10	Day15,23:30	Day16,0:11	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
33	AR	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
55	AR	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
58	AR	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
7	AR	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
15	AR	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
33	AR	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
50	AR	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
60	AR	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
79	AR	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
22	AR	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
39	AR	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
45	AR	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
57	AR	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
10	AR	i385	15	Day15,12:31	R2	Day16,2:40	Day16,3:12	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
11	AR	i385	15	Day15,12:31	R2	Day16,2:40	Day16,3:12	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
59	AR	i385	15	Day15,12:31	R2	Day16,2:40	Day16,3:12	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
66	AR	i385	15	Day15,12:31	R2	Day16,2:40	Day16,3:12	16	2	Day16,3:22	Day16,3:32	Day16,4:37	o1434	D6
20	AE	i386	15	Day15,12:53	R3	Day15,16:53	Day15,17:29	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
32	AE	i391	15	Day15,16:19	R5	Day15,17:39	Day15,18:29	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
71	AE	i391	15	Day15,16:19	R5	Day15,17:39	Day15,18:29	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
81	AE	i391	15	Day15,16:19	R5	Day15,17:39	Day15,18:29	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
84	AE	i391	15	Day15,16:19	R5	Day15,17:39	Day15,18:29	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
86	AE	i395	15	Day15,17:5	R6	Day15,18:39	Day15,19:38	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
117	AE	i395	15	Day15,17:5	R6	Day15,18:39	Day15,19:38	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
121	AE	i395	15	Day15,17:5	R6	Day15,18:39	Day15,19:38	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
6	AE	i403	15	Day15,18:46	R5	Day15,19:48	Day15,20:34	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
94	AE	i403	15	Day15,18:46	R5	Day15,19:48	Day15,20:34	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
20	AE	i404	15	Day15,18:52	R6	Day15,20:44	Day15,21:29	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
40	AE	i404	15	Day15,18:52	R6	Day15,20:44	Day15,21:29	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
36	AE	i392	15	Day15,16:37	R8	Day15,21:39	Day15,22:25	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
91	AE	i392	15	Day15,16:37	R8	Day15,21:39	Day15,22:25	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
4	AE	i393	15	Day15,16:53	R9	Day15,22:35	Day15,23:20	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
22	AE	i393	15	Day15,16:53	R9	Day15,22:35	Day15,23:20	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
27	AE	i393	15	Day15,16:53	R9	Day15,22:35	Day15,23:20	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
40	AE	i393	15	Day15,16:53	R9	Day15,22:35	Day15,23:20	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
52	AE	i397	15	Day15,17:17	R10	Day15,23:30	Day16,0:11	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
77	AE	i397	15	Day15,17:17	R10	Day15,23:30	Day16,0:11	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
1	AE	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
27	AE	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
1	AE	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
6	AE	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
27	AE	i385	15	Day15,12:31	R2	Day16,2:40	Day16,3:12	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
34	AE	i385	15	Day15,12:31	R2	Day16,2:40	Day16,3:12	16	1	Day16,3:32	Day16,3:42	Day16,4:47	o1435	D1
16	AF	i393	15	Day15,16:53	R9	Day15,22:35	Day15,23:20	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
63	AF	i393	15	Day15,16:53	R9	Day15,22:35	Day15,23:20	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
67	AF	i393	15	Day15,16:53	R9	Day15,22:35	Day15,23:20	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
9	AF	i397	15	Day15,17:17	R10	Day15,23:30	Day16,0:11	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
20	AF	i397	15	Day15,17:17	R10	Day15,23:30	Day16,0:11	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
26	AF	i397	15	Day15,17:17	R10	Day15,23:30	Day16,0:11	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
51	AF	i397	15	Day15,17:17	R10	Day15,23:30	Day16,0:11	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
72	AF	i397	15	Day15,17:17	R10	Day15,23:30	Day16,0:11	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
13	AF	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
23	AF	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
35	AF	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
43	AF	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
51	AF	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
70	AF	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
78	AF	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
4	AF	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
23	AF	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
41	AF	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
46	AF	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
62	AF	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
17	AF	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
78	AF	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
15	AF	i385	15	Day15,12:31	R2	Day16,2:40	Day16,3:12	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
33	AF	i385	15	Day15,12:31	R2	Day16,2:40	Day16,3:12	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
51	AF	i385	15	Day15,12:31	R2	Day16,2:40	Day16,3:12	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
7	AF	i411	16	Day16,1:7	R5	Day16,3:22	Day16,3:54	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
17	AF	i411	16	Day16,1:7	R5	Day16,3:22	Day16,3:54	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
37	AF	i411	16	Day16,1:7	R5	Day16,3:22	Day16,3:54	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
42	AF	i411	16	Day16,1:7	R5	Day16,3:22	Day16,3:54	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
51	AF	i411	16	Day16,1:7	R5	Day16,3:22	Day16,3:54	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
62	AF	i411	16	Day16,1:7	R5	Day16,3:22	Day16,3:54	16	2	Day16,3:54	Day16,4:4	Day16,4:57	o1436	D3
2	AH	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
19	AH	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
29	AH	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
31	AH	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
36	AH	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
37	AH	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
41	AH	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
50	AH	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
72	AH	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
29	AH	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
37	AH	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
48	AH	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
67	AH	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
10	AH	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
25	AH	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
35	AH	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
37	AH	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
54	AH	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
63	AH	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
76	AH	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
6	AH	i385	15	Day15,12:31	R2	Day16,2:40	Day16,3:12	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
7	AH	i385	15	Day15,12:31	R2	Day16,2:40	Day16,3:12	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
18	AH	i385	15	Day15,12:31	R2	Day16,2:40	Day16,3:12	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
24	AH	i385	15	Day15,12:31	R2	Day16,2:40	Day16,3:12	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
61	AH	i385	15	Day15,12:31	R2	Day16,2:40	Day16,3:12	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
43	AH	i411	16	Day16,1:7	R5	Day16,3:22	Day16,3:54	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
69	AH	i411	16	Day16,1:7	R5	Day16,3:22	Day16,3:54	16	1	Day16,3:54	Day16,4:4	Day16,5:7	o1437	D7
51	AV	i392	15	Day15,16:37	R8	Day15,21:39	Day15,22:25	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
88	AV	i392	15	Day15,16:37	R8	Day15,21:39	Day15,22:25	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
59	AV	i393	15	Day15,16:53	R9	Day15,22:35	Day15,23:20	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
6	AV	i397	15	Day15,17:17	R10	Day15,23:30	Day16,0:11	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
22	AV	i397	15	Day15,17:17	R10	Day15,23:30	Day16,0:11	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
38	AV	i397	15	Day15,17:17	R10	Day15,23:30	Day16,0:11	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
65	AV	i397	15	Day15,17:17	R10	Day15,23:30	Day16,0:11	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
79	AV	i397	15	Day15,17:17	R10	Day15,23:30	Day16,0:11	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
81	AV	i397	15	Day15,17:17	R10	Day15,23:30	Day16,0:11	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
17	AV	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
30	AV	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
40	AV	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
68	AV	i400	15	Day15,17:43	R3	Day16,0:21	Day16,0:57	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
25	AV	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
26	AV	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
40	AV	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
44	AV	i401	15	Day15,19:48	R5	Day16,1:7	Day16,1:44	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
59	AV	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
64	AV	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
66	AV	i406	15	Day15,20:44	R6	Day16,1:54	Day16,2:30	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
67	AV	i385	15	Day15,12:31	R2	Day16,2:40	Day16,3:12	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
4	AV	i411	16	Day16,1:7	R5	Day16,3:22	Day16,3:54	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
8	AV	i411	16	Day16,1:7	R5	Day16,3:22	Day16,3:54	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
31	AV	i411	16	Day16,1:7	R5	Day16,3:22	Day16,3:54	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
48	AV	i411	16	Day16,1:7	R5	Day16,3:22	Day16,3:54	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
67	AV	i411	16	Day16,1:7	R5	Day16,3:22	Day16,3:54	16	1	Day16,4:7	Day16,4:17	Day16,5:17	o1438	D2
3	AU	i386	15	Day15,12:53	R3	Day15,16:53	Day15,17:29	16	2	Day16,4:17	Day16,4:42	Day16,5:27	o1439	D4
30	AU	i386	15	Day15,12:53	R3	Day15,16:53	Day15,17:29	16	2	Day16,4:17	Day16,4:42	Day16,5:27	o1439	D4
